x;y;gid;Name;description;new
6.3089445;51.0855959;513;Oerather Mühle;Restaurant;Restaurant
6.3139626;51.0883214;514;Hinzen - Bäckerei, Konditorei, Café;Bäckerei;Baecker
6.3201015;51.0903743;515;Bäckerei Oebel;Bäckerei;Baecker
6.3252412;51.0835433;516;Ristorante-Pizzeria Dolce Vita Inh. M. Girardi;Pizzeria;Restaurant
6.3198461;51.080063;517;Josef Vos;Restaurant;Restaurant
6.31748;51.08615;518;Gaststätte Kirchhofer;Gaststätte;Restaurant
6.3119641;51.0779803;520;Restaurant Hellena;Restaurant;Restaurant
6.3124265;51.0781317;521;Hellena`s Grill;Restaurant;Restaurant
6.3119661;51.078219;522;Berfin Grill;Restaurant;Restaurant
6.3129176;51.0782332;523;Cafe‘ Pause;Bar;Restaurant
6.3132991;51.0785212;524;Hessmann;Restaurant;Restaurant
6.3137233;51.0784974;525;Pizzeria Pinocchio Il Piccolo Giardino;Pizzeria;Restaurant
6.3140455;51.0788987;526;Vlaamse Frites;Imbiss;Restaurant
6.3149031;51.0791226;527;RIVA Pizzeria & Restaurant;Pizzeria;Restaurant
6.3152446;51.0792752;529;Josef Gillrath;Restaurant;Restaurant
6.3151421;51.0794438;530;Königs-Stuben;Restaurant;Restaurant
6.3163528;51.0793815;531;Zum Alten Rathaus;Restaurant;Restaurant
6.3165;51.07937;533;Le Journal Bistro Baguetterie und Pfannkuchenhaus;Restaurant;Restaurant
6.3170518;51.0792743;534;Bäckerei Büsch;Bäckerei;Baecker
6.3173141;51.0790801;535;Fleischerei Rösken;Metzgerei;Metzger
6.3175795;51.0787042;536;Worms Leben & Genießen;Restaurant;Restaurant
6.318557;51.0777593;537;Kamps Bäckerei;Bäckerei;Baecker
6.3178784;51.0778785;539;Orient Döner Pizzeria Erkelenz;Pizzeria;Restaurant
6.3214832;51.0768712;540;Anton's;Imbiss;Restaurant
6.3193146;51.0773267;541;Chick O Grill;Restaurant;Restaurant
6.3194107;51.0789444;542;Weiß J.;Metzgerei;Metzger
6.3180345;51.0791214;543;Oishii Sushi;Sushi;Restaurant
6.318064;51.079171;544;Döner-Pizza Taxi;Imbiss;Restaurant
6.3192711;51.0791745;545;Landbäckerei Stinges;Bäckerei;Baecker
6.3167998;51.07967;546;PatRick's Café Bistro;Bistro;Restaurant
6.3169502;51.0802429;548;Vintage;Restaurant;Restaurant
6.3180178;51.080831;549;Bäckerei Schneider GmbH;Bäckerei;Baecker
6.3151509;51.0804425;550;Jedermann-Erkelenz;Restaurant;Restaurant
6.3148458;51.0805614;551;Bistro Baguetterie Am Markt;Bistro;Restaurant
6.3135868;51.0792233;552;Gaststätte Zum Treppchen;Gaststätte;Restaurant
6.3119414;51.0785429;553;Poseidon Erkelenz;Imbiss;Restaurant
6.1723701;51.0153001;554;Restaurant Neunfinger;Restaurant;Restaurant
6.1775535;51.0155289;555;Bäckerei-Bremer GmbH;Bäckerei;Baecker
6.1790112;51.0156911;556;Istanbul Kebab Haus;Imbiss;Restaurant
6.1766443;51.0159227;557;Hensens Residenz;Restaurant;Restaurant
6.1766473;51.0160142;558;St. Jacques;Restaurant;Restaurant
6.32543;51.03196;560;Kamps Bäckerei;Bäckerei;Baecker
6.324887;51.0323363;561;Imbis Schlemmerstube Buchmann;Imbiss;Restaurant
6.3250392;51.0320718;562;Gaststätte Zum lustigen Dreieck;Gaststätte;Restaurant
6.3241104;51.0325581;564;Pizza New York;Pizzeria;Restaurant
6.3243632;51.0323871;565;Pizzeria Vulkano;Pizzeria;Restaurant
6.3219541;51.0319708;566;Wurstspezialitäten Esser;Spezialitäten;Metzger
6.3189944;51.0343005;567;Bäckerei Schneider GmbH;Bäckerei;Baecker
6.2791703;51.0338268;568;Pizza Time;Pizzeria;Restaurant
6.2788244;51.0331608;569;Euro Kebaphaus;Imbiss;Restaurant
6.2776241;51.0330225;570;Bäckerei Marcel Schmitz;Bäckerei;Baecker
6.27797;51.03304;571;Metzgerei Rible;Metzgerei;Metzger
6.2697453;51.0121859;572;Bürgersaal;Restaurant;Restaurant
6.2380471;51.0416391;573;Axel Goertz;Metzgerei;Metzger
6.2477;51.04915;574;Fleischerei Hubert Schröder;Metzgerei;Metzger
6.2478638;51.049515;575;Bäckerei Bremer GmbH;Bäckerei;Baecker
6.27207;51.05687;576;Pisters & Sohn Fleisch und Wurstwaren;Metzgerei;Metzger
6.2719273;51.0568338;577;Arnold Pisters;Metzgerei;Metzger
6.2702568;51.055982;578;Kischel's Imbiss;Imbiss;Restaurant
6.2746648;51.0992979;580;Lentholter Hof - Qualitätsfleisch;Metzgerei;Metzger
6.2742651;51.1003616;581;Mira D'Ouro;Restaurant;Restaurant
6.2746257;51.1017557;582;Marktschänke;Restaurant;Restaurant
6.2445521;51.0488669;583;Wolfgang Stübner Imbiss & Partyservice;Imbiss;Restaurant
6.251;51.08367;585;Anton Hermanns;Restaurant;Restaurant
6.2538885;51.0927498;586;Röhlen Qualitätsferkel GbR;Fleisch;Metzger
6.2159785;51.0339277;587;Kamps Bäckerei;Bäckerei;Baecker
6.22016;51.03579;588;Norbert Sieberichs;Restaurant;Restaurant
6.2194947;51.0360286;589;Martino;Restaurant;Restaurant
6.2197243;51.0380095;590;H. Windelen;Restaurant;Restaurant
6.2120897;51.0354282;591;Bistro Cafe 62 Erdogan;Bistro;Restaurant
6.2140702;51.037158;592;Friedbert Hensen;Metzgerei;Metzger
6.21174;51.04019;593;Hilfarther Brauhaus;Brauhaus;Restaurant
6.2194184;51.0403094;594;Pizzeria Pinocchio;;Restaurant
6.2194184;51.0403094;595;Pizzeria Pinocchio;Pizzeria;Restaurant
6.2269632;51.0442336;596;Su Food International Cuisine;Restaurant;Restaurant
6.2275242;51.045476;597;Cheers;Restaurant;Restaurant
6.2268025;51.0484459;599;Domino's Pizza Hückelhoven;Pizzeria;Restaurant
6.2266761;51.0484899;600;Subway;Restaurant;Restaurant
6.2267774;51.0513467;601;Restaurant Mediteran Inh. Mirko Sitar;Restaurant;Restaurant
6.2272757;51.0509286;602;Jägerhof;Restaurant;Restaurant
6.22644;51.0527;603;Bistro Hangover;Bistro;Restaurant
6.2272701;51.0532352;604;Gaststätte Markt 17;Gaststätte;Restaurant
6.2277014;51.0530889;605;Gaststätte Zum Hühnerrabbi;Gaststätte;Restaurant
6.2241375;51.0515586;606;El Sombrero Hückelhoven;Restaurant;Restaurant
6.2264661;51.0540765;607;Gaststätte La Baguette;Gaststätte;Restaurant
6.2229331;51.0523713;608;Bistro Jojo's;Bistro;Restaurant
6.2232148;51.0528844;609;Landbäckerei Stinges;Bäckerei;Baecker
6.2232351;51.0531795;610;Athena;Imbiss;Restaurant
6.223184;51.05493;611;Bistro Le Clou;Restaurant;Restaurant
6.22288;51.05538;612;Kamps Bäckerei;Bäckerei;Baecker
6.222765;51.0558775;615;Syriana Restaurant;Restaurant;Restaurant
6.2225;51.0561;616;Pizzeria Ciao Ciao;Pizzeria;Restaurant
6.222278;51.0559295;617;Bäckerei Bremer;Bäckerei;Baecker
6.2223;51.05626;618;Devran-Grill;Restaurant;Restaurant
6.22198;51.05621;619;King Of Cigköfte;Restaurant;Restaurant
6.2193544;51.0566785;620;Landbäckerei Stinges;Bäckerei;Baecker
6.2213795;51.0552442;622;Bäckerei Büsch GmbH;Bäckerei;Baecker
6.2207857;51.0573418;623;Karadeniz Grill;Restaurant;Restaurant
6.22239;51.06081;624;Tuna Kebaphaus & Pizzeria;Imbiss;Restaurant
6.21848;51.05219;625;BURGER KING Deutschland GmbH;;Restaurant
6.21848;51.05219;626;BURGER KING Deutschland GmbH;Restaurant;Restaurant
6.2168568;51.0530905;627;McDonald's Restaurant;Restaurant;Restaurant
6.2174527;51.050377;628;Landbäckerei Stinges;Bäckerei;Baecker
6.1948059;51.0596362;630;Pizzeria Roma;Pizzeria;Restaurant
6.1948885;51.0596989;631;Landbäckerei Stinges;Bäckerei;Baecker
6.2062052;51.0625011;632;Camlica Döner;Imbiss;Restaurant
6.1932532;51.0624267;633;Kamps Bäckerei;Bäckerei;Baecker
6.21276;51.06425;634;Pizzeria Maria;Pizzeria;Restaurant
6.1950823;51.0640505;635;Frank Klingler Family Restaurant;Restaurant;Restaurant
6.1897634;51.0650735;637;Pizza Casa;Pizzeria;Restaurant
6.188282;51.0655285;638;Diamant Restaurant - Lounge - Catering;Restaurant;Restaurant
6.1892771;51.065285;639;Restaurant Zum Sheriff;Restaurant;Restaurant
6.1891537;51.0652872;640;Helios Gyros;Restaurant;Restaurant
6.1904173;51.0654329;641;Food Salon;Restaurant;Restaurant
6.1904685;51.0657799;642;Bistro Buscher Eck;Bistro;Restaurant
6.1909018;51.0659151;643;Baguetterie Francaise;Bäcker;Baecker
6.1882125;51.0656034;644;Kamps Bäckerei;Bäckerei;Baecker
6.1878201;51.06578;645;Gaststätte An der Chaussee;Gaststätte;Restaurant
6.1862496;51.0677816;646;Remo Kebap;Imbiss;Restaurant
6.1850909;51.06957;647;Die Wonny;Restaurant;Restaurant
6.1916518;51.0681387;648;Landbäckerei Stinges;Bäckerei;Baecker
6.193394;51.0679018;649;Hans-Konrad Frohnhofen;Metzgerei;Metzger
6.1843224;51.0719145;651;China-Thai Imbiss: Hoang Long;Imbiss;Restaurant
6.2211704;51.0770105;652;Arena Gastronomie GmbH;Restaurant;Restaurant
6.1202592;50.96888;653;Johannes Grafen Inh. Josef Grafen e.K.;Metzgerei;Metzger
6.1234836;50.9623721;654;Culinaria;Restaurant;Restaurant
6.12299;50.9621;655;Wilhelm Oleg u. Vladimir Repp GbR;Metzgerei;Metzger
6.1263438;50.9625442;656;Bollywood Curry;Restaurant;Restaurant
6.1208572;50.9633846;657;Bäckerei Dohlen- Geilenkirchen;Bäckerei;Baecker
6.1436923;50.9615858;658;LOHERHOF - Sportpark. Golfanlage. Restaurant.;Restaurant;Restaurant
6.1015011;50.9248766;659;Frank Schaller;Fleischerei;Metzger
6.11745;50.920369;660;Grillkönig;Restaurant;Restaurant
6.1251463;50.9170309;661;Meertens, L u. Busch G.;Metzgerei;Metzger
6.1356292;50.921447;662;Asia Bistro;Bistro;Restaurant
6.1430501;50.91244;663;Willi Schoppenhoven;Metzgerei;Metzger
6.1919609;51.0236832;665;Averna - Portugiesische Küche;Restaurant;Restaurant
6.17367;51.03695;667;Oeben Gastroservice E.K.;Gastonomie;Restaurant
6.1743212;51.0404925;668;H. Meuser;Restaurant;Restaurant
6.1846994;51.0642316;669;Pizzeria Di Mark;Pizzeria;Restaurant
6.1832;51.06539;670;Pizzeria Pronto;Pizzeria;Restaurant
6.17979;51.06541;671;Rosi's Imbiss;Imbiss;Restaurant
6.1783782;51.0653042;672;Metzger Mike - Metzgerei Michael Evertz;Metzgerei;Metzger
6.1780297;51.0657501;673;Jägerhof;Restaurant;Restaurant
6.1674992;51.0838482;675;FAMO Gastro;Gastronomie;Restaurant
6.1457717;51.0850565;676;Bollo`s Burgerbude;Imbiss;Restaurant
6.1492338;51.0883242;677;Hermanns;Restaurant;Restaurant
6.1474729;51.0391169;678;Gaststätte Alt Dremmen;Gaststätte;Restaurant
6.1469061;51.0390865;679;Meller´s Grill & Pizzeria;Imbiss;Restaurant
6.1462397;51.0394877;680;Pizzeria Il Genio II;Pizzeria;Restaurant
6.1504931;51.0440543;683;Dremmener Grill & Pizzeria;Pizzeria;Restaurant
6.1580418;51.047568;684;Fritty Women;Restaurant;Restaurant
6.1562;51.04803;685;Backfrucht Produktion & Handel GmbH;Restaurant;Restaurant
6.1495521;51.0594718;687;Siegfried Esser Bäckerei;Bäckerei;Baecker
6.15011;51.05955;688;Haag-Tränke;Restaurant;Restaurant
6.1445186;51.0596566;690;H. Bischofs;Metzgerei;Metzger
6.1437605;51.0595919;691;Kamps Bäckerei;Bäckerei;Baecker
6.1435125;51.058649;693;Restaurant Alt Oberbruch;Restaurant;Restaurant
6.1375601;51.05428;694;Pizzeria Bosa;Pizzeria;Restaurant
6.13544;51.05181;695;F. Nobis;Bäckerei;Baecker
6.1190046;51.0572869;696;Alte Bäckerei;Bäckerei;Baecker
6.1379108;51.0637527;697;Gaststätte Altstadt-Treff;Gaststätte;Restaurant
6.1395601;51.06283;698;Storms GmbH;Restaurant;Restaurant
6.13998;51.06272;699;Restaurant Picasso Heinsberg;Restaurant;Restaurant
6.14036;51.06259;700;La Bodega Heinsberg;Restaurant;Restaurant
6.1413098;51.0627269;701;O Portugues Raposo;Restaurant;Restaurant
6.14033;51.06208;702;Gaststätte Grillkönig;Gaststätte;Restaurant
6.14089;51.0617584;703;Horst Esser;Metzgerei;Metzger
6.1251089;51.0733519;704;H. Mobers;Restaurant;Restaurant
6.09802;51.0693657;706;PommesPaula;Imbiss;Restaurant
6.0991366;51.0706703;707;La Grotta;Restaurant;Restaurant
6.0918552;51.0642824;709;Landbäckerei Stinges;Bäckerei;Baecker
6.0931993;51.0629494;710;Ristorante Laguna;Restaurant;Restaurant
6.093337;51.0627097;711;Wurstspezialitäten Esser;Metzgerei;Metzger
6.0932493;51.062328;712;Landbäckerei Stinges;Bäckerei;Baecker
6.0922534;51.0631447;713;Metzgerei Hermanns;Metzgerei;Metzger
6.09225;51.0595;714;H.-F. Cüppers;Restaurant;Restaurant
6.0973306;51.0636073;722;Chic;Restaurant;Restaurant
6.10242;51.05893;723;A. Hermanns;Metzgerei;Metzger
6.1097027;51.0689358;724;Restaurant Mahlzeit IMS GmbH;Restaurant;Restaurant
6.10488;51.06528;725;Kamps Bäckerei;Bäckerei;Baecker
6.1092605;51.0680177;726;Landbäckerei Stinges;Bäckerei;Baecker
6.1095875;51.0680481;727;Wurstspezialitäten Esser;Metzgerei;Metzger
6.10708;51.03654;728;Eduard Hermanns;Metzgerei;Metzger
6.07158;51.04629;729;Dorfschänke;Gaststätte;Restaurant
6.2334133;51.0088594;4;Gaststätte Zum Postmeister;Gaststätte;Restaurant
6.2220774;51.0429082;2401;Gaststätte Sodekamp-Dohmen;Gaststätte;Restaurant
5.9862345;51.0673126;22;Brot & Gebäck Shop Schmitz;Einkauf;Baecker
6.1364519;50.9024481;110;Josef und Rose Bergerhausen;Bäckerei;Baecker
6.05349;51.08691;619;Leo Schreinemachers;Restaurant;Restaurant
6.07304;51.07429;623;Hans-Herbert Roubrocks;Restaurant;Restaurant
6.31378;51.08832;1247;Fleischwaren Thönnissen;Einkauf;Metzger
6.2785807;51.0347187;1401;Gelato Lounge - Italienische Eisspezialitäten;Restaurant;Restaurant
6.2802128;51.035207;1402;Grill-König;Restaurant;Restaurant
6.2803386;51.034897;1403;Jupps Bistro Cafe Kneipe;Bistro;Restaurant
6.27494;51.10202;1453;Schwanenberg Bäckerei Hoffmann;Bäckerei;Baecker
6.1941063;51.069151;1681;Glück Auf Imbiss;Imbiss;Restaurant
6.145348;51.060773;1902;Eko Kebap;Imbiss;Restaurant
6.1438168;51.0596106;1906;Ratskeller;Restaurant;Restaurant
6.14283;51.06188;1953;Taverna 2000;Restaurant;Restaurant
6.1078844;51.0301707;2175;Janses Mattes;Restaurant;Restaurant
